parent_id	parent_published	parent_title	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card	class_definition
2604.16607	2026-04-17	Spotlights and Blindspots: Evaluating Machine-Generated Text Detection	2604.16607:stylo-h3c-plus	stylo	H3C+-trained stylometric fitted state	1.00 Huang accuracy and 0.90 mean novel-human accuracy but only 0.52 original-data recall	Novel-human Table 3	Accuracy reaches 1.00	https://arxiv.org/abs/2604.16607	No separate primary system paper or immutable fitted checkpoint, feature schema, threshold, or timing is identified.	primary_absent	High human-only accuracy beside 0.52 machine recall does not establish a viable detector; the exact fitted state and deployment evidence are absent.	Embedded source card E20	no separate public primary system paper or state was found
2604.16607	2026-04-17	Spotlights and Blindspots: Evaluating Machine-Generated Text Detection	2604.16607:zippy-ensemble	Zippy	compression ensemble	0.92 best, 0.52 worst, and 0.68 mean AUROC	Seven-dataset Table 2 extrema and mean	One dataset AUROC exceeds 0.90	https://github.com/thinkst/zippy	Official public source uses retained LLM-generated compression seeds; no immutable evaluated ensemble package is preserved.	exclude_retrieval	The ensemble depends on retained reference dictionaries and therefore fails the method gate; its 0.92 best cell also falls to 0.52 with a 0.68 mean.	Embedded source card E20	inference retrieves or looks up retained training/reference material
2604.16607	2026-04-17	Spotlights and Blindspots: Evaluating Machine-Generated Text Detection	2604.16607:zippy-lzma	Zippy	LZMA compression variant	0.93 best, 0.51 worst, and 0.71 mean AUROC	Seven-dataset Table 2 extrema and mean	One dataset AUROC exceeds 0.90	https://github.com/thinkst/zippy	Official public source uses an LLM-generated seed compression dictionary; no immutable evaluated seed/configuration is preserved.	exclude_retrieval	The defining retained reference dictionary crosses the no-retrieval boundary, and the isolated 0.93 cell accompanies a 0.51 worst case and 0.71 mean.	Embedded source card E20	inference retrieves or looks up retained training/reference material
2605.15518	2026-05-15	DetectRL-X: Towards Reliable Multilingual and Real-World LLM-Generated Text Detection	2605.15518:biscope	BiScope	DetectRL-X benchmark implementation	92.85% best binary-language F1 but 80.06% average best F1 and 63.62% average low-FPR F1	DetectRL-X Table 2	One language-specific F1 cell exceeds 0.90	https://doi.org/10.52202/079017-3307	Primary paper and source are public, but the benchmark does not release its exact fitted variant or calibration state.	reconstruction_only	The isolated high language cell and weak averages do not justify reconstructing an unfrozen benchmark state for a speed-only screen.	Embedded source card E3	only a non-paper-state reconstruction can be built
2605.15518	2026-05-15	DetectRL-X: Towards Reliable Multilingual and Real-World LLM-Generated Text Detection	2605.15518:gecscore	GECScore	DetectRL-X correction baseline	91.36% best binary-language F1 but 70.10% average best F1 and 57.36% average low-FPR F1	DetectRL-X Table 2	One language-specific F1 cell exceeds 0.90	https://arxiv.org/abs/2605.15518	The benchmark specifies the method but releases no immutable fitted GECScore state or fixed deployment package.	reject_scope	One language cell cannot overcome weak multilingual averages, missing state, absent calibration transfer, and absent timing.	Embedded source card E3	result is restricted to a language, domain, task, or metric outside DW1
2605.15518	2026-05-15	DetectRL-X: Towards Reliable Multilingual and Real-World LLM-Generated Text Detection	2605.15518:mdeberta-classifier	mDeBERTa-Classifier	DetectRL-X paper state	95.48% best F1 and 93.20% F1 at 1% FPR	Eight-language binary DetectRL-X average	Both aggregate F1 metrics exceed 0.90	https://arxiv.org/abs/2605.15518	Training recipe is public, but no official trained mDeBERTa detector checkpoint is released.	reconstruction_only	Retraining on the 432,000-sample benchmark would create a new state rather than reproduce the reported final checkpoint and cannot support a bounded screen.	Embedded source card E3	only a non-paper-state reconstruction can be built
2605.15518	2026-05-15	DetectRL-X: Towards Reliable Multilingual and Real-World LLM-Generated Text Detection	2605.15518:x-rob-classifier	X-Rob-Classifier	DetectRL-X released state	95.58% best F1 and 91.31% F1 at 1% FPR	Eight-language binary DetectRL-X average	Both aggregate F1 metrics exceed 0.90	https://huggingface.co/WUJUNCHAO/DetectRL-X-XLM-RoBERTa-Detector-All	Immutable public XLM-RoBERTa checkpoint 76649a0 is preserved and screened at its 512-token release limit.	retain_reject	Measured evaluation AUROC 0.9533 trails stored Binoculars 0.9779 and FastDetectGPT 0.9690; locally calibrated one-percent-FPR TPR is only 0.2714 despite excellent A6000 speed.	Embedded source card E3	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:ai-blues	AI_Blues	Defactify Task A	0.9547 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	https://arxiv.org/abs/2507.05157	Primary paper preserved; its hosted GPT-4o-mini component and trained detector state are not publicly frozen.	retain_reject	The instruction-fine-tuned shared-task configuration lacks a wholly public deployable state, low-FPR transfer evidence, and fixed timing.	Embedded source card E2	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:dakiet	Dakiet	Defactify Task A	0.9999 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	https://arxiv.org/abs/2502.00375	Primary paper preserved; no frozen task detector checkpoint was found.	retain_reject	Perceptual-hash and similarity features score near perfectly on the task split but expose no fixed public state, transfer evidence, or A6000 timing.	Embedded source card E2	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:drocks	Drocks	Defactify Task A	0.9941 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	https://arxiv.org/abs/2505.11550	Primary paper preserved; no official trained multi-encoder detector state is public.	retain_reject	Fifth-place shared-task evidence and a multi-encoder design do not supply the fixed artifact, transfer, operating-point, or speed basis.	Embedded source card E2	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:llama-mamba	Llama_Mamba	Defactify Task A	0.9880 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	NONE_AFTER_BOUNDED_PUBLIC_SEARCH	No public primary system paper, technical description, repository, or checkpoint was found in the official sources.	primary_absent	A leaderboard name and score alone cannot establish mechanism compatibility, reproducibility, two-A6000 fit, or near-Binoculars speed.	Embedded source card E2	no separate public primary system paper or state was found
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:nlp-great	NLP_great	Defactify Task A	0.9157 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	NONE_AFTER_BOUNDED_PUBLIC_SEARCH	No public primary system paper, method description, repository, or checkpoint was found in bounded official searches.	primary_absent	The leaderboard result has no mechanism or artifact evidence from which feasibility, calibration, or inference speed can be assessed.	Embedded source card E2	no separate public primary system paper or state was found
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:sarang	Sarang	Defactify Task A	1.0000 weighted F1	Counter Turing Test Task A leaderboard	Explicit perfect aggregate F1	https://arxiv.org/abs/2502.16857	Primary paper preserved; no official trained DeBERTa ensemble state is public.	retain_reject	A perfect score on one shared-task split without a frozen ensemble, cross-distribution low-FPR result, or deployment timing does not establish DW1 parity.	Embedded source card E2	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:skdu	SKDU	Defactify Task A	0.9945 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	https://arxiv.org/abs/2503.22338	Primary paper and public feature code are preserved; no trained XGBoost detector state is released.	retain_reject	The allowed NELA-feature branch remains task-specific and lacks a frozen classifier, cross-distribution low-FPR evidence, and timing.	Embedded source card E2	individually reviewed result fails one or more fixed evidence gates
2605.20761	2026-05-20	Findings of the Counter Turing Test: AI-Generated Text Detection	2605.20761:tesla	Tesla	Defactify Task A	0.9962 weighted F1	Counter Turing Test Task A leaderboard	Aggregate F1 exceeds 0.90	NONE_AFTER_BOUNDED_PUBLIC_SEARCH	No public primary system paper, repository, or checkpoint was found by exact team/title searches or the official overview bibliography.	primary_absent	The overview's feature-rich XGBoost summary cannot support a reproducible state, low-FPR comparison, or inference-speed assessment.	Embedded source card E2	no separate public primary system paper or state was found
2606.04177	2026-06-02	A Systematic Analysis of Linguistic Features in AI-Generated Text Detection Across Domains and Models	2606.04177:mage-longformer	MAGE Longformer	comparison baseline	0.990 in-domain and 0.940 unseen-domain/model AUROC in aggregate comparison	Table 2 MAGE baselines	Both aggregate AUROC values exceed 0.90	https://aclanthology.org/2024.acl-long.3/	Primary MAGE paper and public artifact are preserved as an older comparison control; this study introduces no new state.	existing_control	The comparator remains individually visible but predates the target window and adds no newer state, calibration, or speed evidence.	Embedded source card E26	already assessed public method retained only as a control
2606.04906	2026-06-03	'Your AI Text is not Mine': Redefining and Evaluating AI-generated Text Detection under Realistic Assumptions	2606.04906:gptzero	GPTZero	commercial document detector	0.908 F1 with 0.115 FPR	AITDNA document-level mixed-authorship notion	Aggregate F1 exceeds 0.90	https://gptzero.me/	Official service is public to use but its model, calibration state, and exact version are closed.	commercial_closed	The score targets a new mixed-authorship notion, has 11.5% FPR, and cannot be reproduced or compared at the fixed inference boundary.	Embedded source card E4	closed service cannot supply a frozen public detector state
2606.04906	2026-06-03	'Your AI Text is not Mine': Redefining and Evaluating AI-generated Text Detection under Realistic Assumptions	2606.04906:pangram	Pangram	commercial document detector	0.932 F1 with 0.155 FPR	AITDNA document-level mixed-authorship notion	Aggregate F1 exceeds 0.90	https://pangram.com/	Official service is public to use but its model, calibration state, and exact version are closed.	commercial_closed	The score targets a new mixed-authorship notion, has 15.5% FPR, and cannot be reproduced or timed as a frozen public state.	Embedded source card E4	closed service cannot supply a frozen public detector state
